,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13
_2002_Antonio Davis,3.7471781977530716,1.7577288541770142,-0.46820890624078504,0.26762729409454167,0.018205406864829125,-0.2699131015286754,-0.27292512417886644,0.5535884200958306,-0.5911937960556108,-0.6410470135216425,0.26202461998813975,1.090739477960698,-0.059900611882884966
_2002_John Stockton,3.890456527178484,0.1342602757342876,-0.11838574549292388,1.7068007280611401,0.02314721920996332,-0.888888793863877,0.8145026848829366,0.9037419693056571,-0.611485327050016,-0.5119784780019763,0.8220103515738834,1.1243728633101016,-0.4299641781485199
_2002_Kerry Kittles,3.2295560020294336,-0.20166698447078774,-1.1941764408871631,0.6144115150981314,0.3731846717677184,-0.649236897321664,0.5679905826823455,0.4427721247010246,-0.44238575391872037,-0.18703507400981667,0.4410309844377697,0.649544105876071,-0.5727698327036853
_2002_Mike Bibby,3.2922075816159198,-0.2766010964649175,-0.9058073969047663,1.1526592572070298,0.3692694337080441,-0.787671424480466,0.4924252219450969,0.377216450353172,-0.743248577982206,-0.10856897629805276,0.1752652484212481,0.6924331231943573,0.002486946613932721
_2002_Kenyon Martin,3.478980624743452,0.8959219291733926,-0.7458776273039449,0.7425671777606295,0.33419640869858114,-0.5633206403143476,0.3358758698127941,0.08670741350701044,-0.2581599409141189,0.08809079167115742,0.5960236781407038,1.08725253140972,0.0973251792722993
_2002_Quentin Richardson,3.175363558621214,-0.07013121135664278,-1.0888453833487424,-0.05789187887742146,0.6286009583028683,-0.45573042948957937,0.5097482765589595,0.3661964458263294,-0.41207118059805115,-0.7384180799642703,0.731471002299519,0.809739481464445,-0.5956390617637273
_2002_Elden Campbell,3.4638396837696663,1.7809878663049612,-0.4014354652732791,0.3328794916457914,0.5531559637409822,-0.712191506934386,0.10385036245051063,0.42896420704208266,-0.4653274908209572,-0.5101244947758878,0.7359256349300383,1.262631177184944,-0.1923502642797327
_2002_Corliss Williamson,3.1001711999269124,1.175175149447593,-0.38927607506264966,0.571328976413909,1.0227250328388524,-1.240755442668118,0.20698670760269308,0.3559039436277113,-0.5731202828593864,-0.36354459034054964,1.0236744300565266,1.1224092138685704,-0.29662942339690246
_2002_Raef LaFrentz,3.471731778683151,1.1469864940923946,-1.2778362565479278,-0.3645142817601886,0.22427978916196747,0.02825982382699832,0.6742709197636193,0.5451232490931281,-0.38567005074418675,-0.5582781451183613,0.7539315598167289,0.9369705009125567,-0.029138962399522933
_2002_Brad Miller,3.430692665372512,1.7181271849246391,-0.36277127764224637,0.13135163937823394,0.21909885792497463,-0.5537680162079629,0.43027273852805464,0.9591576851830207,-0.7928624086587427,-0.3589657777836986,0.9496851107813071,1.1562298662913524,-0.634415310406909
_2002_Chauncey Billups,3.396342570445853,-0.5943936069160514,-0.7985579857103,0.8175464993852175,0.4114187692656754,-0.57016026814725,0.48140748694718,0.6140581943078585,-0.5594237799963654,-0.9293737708872792,0.7189493882118758,1.0409262890172324,-0.1555599029967006
_2002_Damon Stoudamire,3.509998035634904,-0.48045251694551694,-0.7744532178835762,0.8314268862367726,0.15587038672108175,-0.3564694975598896,0.19328268283615896,0.6747450532051696,-0.382267936623275,-0.810514349747341,0.44018959496659454,1.06920151068346,-0.07866593537814172
_2002_Darrell Armstrong,3.622378682562307,-0.5618485765405328,-0.9402641069579086,0.8024767852010338,0.04822516123923297,-0.4011617331760382,0.8467966050617017,0.3674644695865957,-0.517683049667878,-0.703478180353841,0.4326659823215824,1.3023620751879734,-0.5821945850342947
_2002_Kenny Thomas,3.29190358340352,1.4207686828694193,-0.12235377399414404,0.10276629847055542,-0.05004262048439668,-0.63204821130292,0.26249516516228233,0.6100302580534482,-0.09824774896760347,-0.42336446493714175,0.5155763461377089,0.9174664230566183,-0.4164207617971179
_2002_Doug Christie,3.5644174560373836,-0.04156749504497917,-1.292833783846171,1.151734759631218,0.22287766052376085,-0.5521901531720889,0.7668594901355797,0.2966556873134086,-0.5892244156834248,-0.20047539608533807,0.3541149495214492,1.3970696515123258,-0.3857459902433013
_2002_Alvin Williams,3.3183765644670813,-0.2719893288551568,-0.5840340125912156,0.8135072166143497,-0.4192258744717874,-0.42102252531809425,0.27911564881590406,0.5332079820343211,-0.24370590937584186,-0.4206342124209043,0.5489005904558848,0.871889199545629,-0.3937351561272154
_2002_Anfernee Hardaway,3.2371926281434944,0.2960346233663961,-0.19259111105447962,0.6590919162977449,-0.16937413025537637,-0.5189658617146599,0.30267918973778096,0.3434492695778407,-0.596372236444725,-0.3769616304840131,0.6321603137557981,1.077848795472249,-0.35527301947388124
_2002_Jason Williams,3.541612576644059,-1.0244108295209138,0.16419752144986477,0.35253832288140874,-0.056765238497137924,0.06726044973246216,0.9481458787680334,0.3384090342578324,-0.25515306894848316,-1.096866849525817,0.5960264214743097,0.9350390027448373,-0.27857831214821
_2002_Ricky Davis,2.808727106289525,0.42772851259044636,-0.10130516810362508,0.34076183111423386,0.26683090433145973,-1.1511575894697685,0.44356690386492104,0.5963927857954182,-0.5975482291704725,-0.3418387956235012,0.8816411965885484,0.8426575522026519,-0.2993129649535117
_2002_Matt Harpring,3.157662882619815,1.1825347432567914,-0.9663178437047707,0.39882896215490227,0.20699867002135455,-0.4322504008327961,0.03092176233944105,0.5681035371354711,-0.5684453477464844,-0.42862246556669964,0.6588914950733985,0.9652421047220651,-0.3621813277786195
_2002_Chucky Atkins,2.9774188196159903,-0.5863572257137415,-1.1211626671527313,0.46881901403805726,0.3502031203978939,-0.6838203255041416,0.7715287836765694,0.4912357914694797,-0.08691957854089777,-0.646009360079093,0.8599212631043155,0.7974216645130794,-0.1479213023175682
_2002_Mike Miller,3.1859924810344022,-0.25699002295784407,-0.9821790791980353,0.2086324392583003,0.7045339333169738,-0.32817760641521443,0.6888263468512897,0.5059219582960014,-0.27397486801582976,-0.5294033124304299,0.4224696868993511,0.9640790195537121,-0.025886639056063046
_2002_David Robinson,3.4546613766196512,2.084678386264441,-1.0837250554942996,0.8963366740242131,0.712496925765933,-0.39073590760164545,0.10715443431836866,0.41807889847341534,-0.4454653125358177,-0.4055014428109634,0.5012288531670054,0.9338145171592862,-0.45913903253585364
_2002_David Wesley,3.0168033473011047,-0.5544676846038715,-0.6023772719943594,0.24817197984812267,0.12468056258987067,-0.5379404342515909,0.23210160505692573,0.4211995696577918,-0.02915904158930002,-0.2601844121848352,0.4385646137179703,0.8714491215102662,-0.1354381457170979
_2002_Troy Hudson,2.846398756266417,-0.4182804193063686,-0.2914195692776544,0.48034089701865984,0.5358309126103108,-1.0026776867217986,0.5920637912272648,0.27084886949607123,-0.7953573059553092,-0.5687219946987736,0.7178456845861625,0.9253671698384478,-0.06556043234992427
_2002_Marcus Fizer,2.872946100454525,1.1010375099810157,0.06251843919526076,-0.1556171882915978,0.1385866652289462,-0.6146224884304888,0.2507148879913281,0.39466209754920467,-0.5056029941962241,-0.5666451821877602,0.8008600152673891,0.7944190587593322,-0.3760717191541295
_2002_Desmond Mason,2.9677786015333742,0.6059352375189129,-0.9272955115863638,0.5185286620710913,0.42361582319389735,-0.8497712769683837,-0.0356121395371726,0.6546111289870588,-0.43840447233054464,-0.14770633575771866,0.43564152339463436,1.0933110328485784,-0.20972775399428814
_2002_Dikembe Mutombo,3.6363924129277505,2.440260567861293,-1.0545088378922312,0.504706009418144,0.20147465183726038,-0.19185081491790423,0.051281346477469666,0.6652928508011648,-0.5144052963839006,-0.7408140523359449,0.5113892902663597,1.1573607916425301,0.22130623662863994
_2002_Rodney Rogers,2.9572344068835075,0.43485003982479997,-1.1527793205351715,0.22912493594043684,0.6880713542827772,-0.5869614438665146,0.7362678588812496,0.3152907833163439,-0.5579801282809352,-0.5336690773043797,0.7699279653137514,1.1622838441059247,-0.34713497374968594
_2002_Keon Clark,3.1315362649617784,1.9798587451182887,-0.6203518136567603,0.2764770478433888,0.203572140071814,-0.44904166239534066,0.2618539836151895,0.39205920705891073,-0.38187546787190496,-0.6926598114409634,0.7590817251995831,1.0044468751320526,-0.18205154073229457
_2002_Bobby Jackson,2.86349600906072,-0.02483643315348317,-1.1523464818653144,0.7104357691974993,0.9526222499418837,-0.683470419360025,0.41245796580292626,0.21014739857023598,-0.7260910956296868,-0.5066901826017887,0.6599202998571524,0.9117443858965006,-0.4635030483051254
_2002_Larry Hughes,3.005402544460303,0.16882890711429654,0.28447047597925096,0.4834588163771575,-0.11434125647716856,-0.7227443733770201,0.7621606640382177,0.2369292135400643,-0.5821895152900524,-0.2773032333053632,0.4544912019391166,0.9441303993916839,-0.4199659556262865
_2002_Steven Smith,2.881152241607406,-0.35239262891295553,-1.3729035536711789,0.5230479933261017,0.692071677344493,-0.8104739271131062,0.35071974052479166,0.6247614631114806,-0.39863506765299933,-0.45365265012917916,0.7462825367065361,1.1446966646525492,-0.0828024803628496
_2002_Vlade Divac,3.5230611779614933,1.6438151277432296,-0.9359251300260667,1.2357745187746283,0.3324324145509129,-0.07473692147525844,0.558574317956473,0.17730318577835813,-0.8645602846575688,-0.3379317051235231,0.5006271348210648,0.8719805407010787,-0.02465260008400745
_2002_Michael Olowokandi,3.227393024532965,1.881834196798523,-0.5513890386238558,0.1454755003327686,-0.15270578919746358,0.016908127415496528,0.07661793158620667,0.2721085132995164,-0.4116017764328541,-0.681124420860758,0.5496579141526117,0.8210153104284005,0.10185251016234008
_2002_Pat Garrity,2.9346771537309264,-0.2741555614808209,-1.7860949043386694,-0.09035653475291491,0.39766188006119185,-0.365552202017382,0.6800342945574216,0.4341334795956966,-0.44585178403413206,-0.6455187946552368,0.3995177896262424,1.192308799768,-0.18902282873742038
_2002_Morris Peterson,2.924571558599139,-0.10087655168767858,-0.7593279095432952,0.14403878222293415,0.4695411237312689,-0.5008620437722745,0.4035643458723113,0.5831395461007111,-0.08374228216998186,-0.352545922928587,0.6275769538737421,1.0466288364507412,-0.4389905464131607
_2002_Andrei Kirilenko,3.127993570637761,1.0745500451178338,-0.9819590157061331,0.686775655740888,0.5720059040579692,-0.593036373856832,0.2395825661868784,0.2192612397843961,-0.5736437814923532,-0.08822837005804499,0.6715662372271312,1.0856443739903552,-0.6323363048018731
_2002_Derrick Coleman,3.3134570702489508,1.2891515500665516,-0.6179324517613791,0.21686008739554896,0.6492441153158965,-0.04110741581425846,0.036291644614896534,0.8507034573897735,-0.44703920689642995,-0.4756217655028079,0.6249940855159684,1.1844788105275827,-0.147962856244699
_2002_Tim Thomas,2.924902709118884,0.04111521693326584,-0.9386368372271762,0.039340176945912686,0.5184720750689104,-0.43034536474521834,0.40021746798705493,0.2508746127300728,-0.3178340235136636,-0.6300223766354087,0.8174772129052917,1.2500127200564228,-0.24121340096554222
_2002_Danny Fortson,3.3442278730434816,2.2169397860441946,-0.23880357743056388,-0.16886762130432112,-0.045591766903111515,0.07823764913419276,0.5795804473720678,0.49465233789724417,-1.327124820891743,-0.8199314479190859,0.508421890574004,1.3596219277956672,-0.2661088706601145
_2002_Donyell Marshall,3.0869286493369934,1.5322121867353422,-0.20739650188583886,0.07933952496986871,0.6105275889812768,-0.42805367967963504,0.7491254307271107,0.8901957481912443,-0.39649214340370753,-0.4043509452531994,0.8049788004878159,0.9639261095854551,-0.2923463492776936
_2002_Jamal Mashburn,3.448275391955769,0.03179797339085487,0.0869111878238604,0.351728582657732,1.1483521556414626,-0.11210524112720471,0.022247066417091052,0.7962540611696314,-0.2720207785153435,-0.23743302535468033,0.4454543838334386,1.2110449407820387,-0.16527983581947195
_2002_Lee Nailon,2.5620510788942776,0.6631028084375764,-0.6902374679069919,0.345114887503825,0.355792794775841,-0.8972026456031306,0.22464661270780714,0.7010178039809489,-0.6632674189261378,-0.04648344547968247,0.887912387850479,0.7579414350993606,-0.2778065192751954
_2002_Ruben Patterson,2.7782192734481943,1.0363331052148879,-0.59585074961096,0.6986683061762724,0.6790211597440657,-1.0339185372353965,0.3620036789432659,0.5649286733504492,-0.27171736210355435,-0.2557554085380251,0.9370164668292131,0.8781522687584815,-0.6275782531324956
_2002_Chris Whitney,2.8407506599240264,-0.8128568513540884,-0.9169080257583722,0.3922070459721224,0.14105918991086264,-0.6869686799527247,0.5396657030719976,0.7825135731106816,-0.4307001795146485,-0.8591837904866255,0.684611884755233,1.1067128620551765,-0.36546572646992703
_2002_Voshon Lenard,2.5736416908364443,-0.3729629622745126,-0.4548806625337126,-0.2256985358559615,0.45579689328923206,-0.490510513332174,0.4654666092445965,0.4984488615877932,-0.4142396858373719,-0.6893711836437644,0.7438205376524616,0.7548088696753504,-0.4390627823287606
_2002_Hedo Turkoglu,2.8337497844963666,0.31938545177556604,-1.3194535376458192,0.7611154167553233,0.7235652855931319,-0.36569537012474684,0.35416844657045,0.12521026266225044,-0.8474849194957969,-0.32028458884839117,0.4780792510589361,0.9142890695715147,-0.16521489307688914
_2002_Stromile Swift,2.778407471989603,1.70763177072483,-0.0010744756383974444,-0.11778951992061124,0.2762324687619716,-0.7208492986239153,0.4983580307820464,0.4215369486634153,-0.3541433363741183,-0.44977973243004093,0.6315267858930679,1.0554042962106953,-0.32700088428043256
_2002_Nazr Mohammed,2.79741762151933,2.0410195894924654,-0.48744698446119283,-0.16056027392296476,-0.16271002891533648,-0.3824093190498426,0.46217000850202006,0.24903380228793265,-0.576307462113127,-0.6289510004479528,0.5039250981189757,0.932807426180653,-0.3972229027622989
_2002_Rod Strickland,2.950742798308111,0.02547663325053438,-0.1224911060933239,1.2971584227585453,-0.05330658875402501,-0.6361278919211476,0.10277263629373794,0.7945950506156353,-0.3886101917241923,-0.5282647818956192,0.7823737156400888,0.7924225822619331,-0.22864227098655684
_2002_Anthony Mason,3.2512993022858083,0.7617890059028722,-1.0369155279156563,0.6276584230984785,-0.4231588715566601,-0.1855437025136925,0.5982633699963736,1.5313226636449349,-0.9807845124633233,0.04650765841917722,1.0452773522233016,0.7587371579719073,0.12550224822603273
_2002_Derek Fisher,2.761193693160071,-0.899049556167955,-1.5533221137632425,0.5431224831962033,0.7910305863358713,-0.4145211116387692,0.5104911897998475,0.4908663065185982,-0.39188614555818385,-0.5921503003304815,0.3094193888522183,0.9797079545114181,-0.2693463070296532
_2002_James Posey,3.044685638169276,0.351364802923843,-0.46093068561631473,-0.05549307526984988,-0.20666400674741886,-0.03679167569180475,0.3824779627435749,0.338795023519424,-0.4784662780378206,-0.564208975154303,0.6034221161070629,1.398224147440987,-0.5806925801473198
_2002_Bob Sura,2.7847161671490723,0.18520096886019294,0.02299606084797297,0.4494660202178186,0.09618731896944377,-0.7254935136996684,0.8027071048478882,0.3107623934148881,-0.6860556522361637,-0.46061076711431426,0.808090788790529,1.026237309050485,-0.5583531266379823
_2002_Darius Miles,2.869791415577654,1.198780506151109,-0.53472942746644,0.6411127169402836,0.004995972890204842,-0.5761010862459933,0.4934982675991552,0.36367478118695057,-0.36274263652165517,-0.41106532972449433,0.7895935602637032,0.8473946551807432,-0.09919649002886453
_2002_Vin Baker,2.7705348199571516,1.4637474262007741,-0.24672970891454576,0.20346810713689156,0.5653981162956725,-0.6919869130311085,0.31248181577500767,0.502095400450602,0.09082046773181489,-0.2806823328855455,0.7232401487524688,1.1150153501415534,0.03783014272583286
_2002_Malik Rose,2.8114644548413184,1.683570910827836,-0.780566832361562,0.7556466203990851,0.7213405500484492,-0.594058351252366,0.12829332951705363,-0.01954469549283342,-0.6289321030131513,-0.5532538489683101,0.8864597092262914,1.2296772299179635,-0.48349226204378215
_2002_Joe Smith,2.8654002503968785,1.3214170341439884,-1.2447418399092895,0.575688756826184,0.6767206279230944,-0.5650515090704731,0.32613813839318156,0.9387616538900774,-0.8630004172085998,0.02119578839026893,0.9948907458797802,1.3161953936394815,-0.05166185235356603
_2002_Michael Redd,2.5542139252282277,0.0464443250973908,-1.0040888173536233,0.1002200684718941,1.0573232445538148,-0.6341189783513607,0.6721888535574254,0.8273165950887525,-0.4974657124298165,-0.7094155094973671,0.7706215653622388,0.7153109756333553,-0.5438203991259617
_2002_Derek Anderson,2.758552540577229,-0.41704346799577113,-0.8809876072994198,0.6747344276000691,0.6518497491113551,-0.49512073550642477,0.18544225926085936,0.5475192819760311,-0.48021902877790323,-0.5824175187061855,0.602262375242799,1.0702739778553754,-0.41717892396940237
_2002_Antonio Daniels,2.562004728143897,-0.2848477132237104,-1.141601034308424,0.9273679432359347,0.441682268806903,-0.7917884888269884,0.10541470503919953,0.5718454920439364,-0.4270119207794582,-0.49467953523568786,0.4507196848384194,0.6474955369104791,-0.1916801087633857
_2002_Jamaal Tinsley,3.447086737505086,-0.057498441204213414,0.04630549864307304,1.4250866732965823,-0.5215863817134958,-0.06767774929416365,0.7219318922827429,-0.055255110188689754,-0.5335611187275714,-0.688919619753584,0.8079316757891353,1.2529588027292697,-0.03687914860574312
_2002_Dale Davis,2.992281634197131,2.0469788216709697,-1.2481337250116231,0.6109747842144312,0.2014389118724585,-0.36565048018454205,0.1619924318442092,0.83668910278203,-0.42962714940431806,-0.6486060736344441,0.17820913927801485,0.8594206909823604,-0.4344813385351883
_2002_Richard Jefferson,2.6066743126923364,0.706180964095132,-0.7359977998519994,0.7362168576957248,0.3698300473200349,-0.798237694163735,0.21736250713472718,0.22429745628133316,-0.5040227361868269,-0.20957621447799285,0.7693712315142845,1.0708284465406814,-0.20206377923527563
_2002_Jon Barry,2.8383171460892247,-0.36891579242651495,-1.2466019724661237,0.8507662752190974,0.4721548246611151,-0.7191028879633083,0.8858384702513401,0.9376468703726674,-0.6114175375550313,-0.8529219977402409,0.8358918644300943,1.204865166691446,-0.4516373657604762
_2002_Eric Snow,3.0741472788083,0.13212547980299796,-0.17886915170814996,1.4540468590555344,0.09404384792150794,-0.564841913995675,0.10896599373414186,0.6567636723644845,-0.17997894690537175,-0.2710306789661392,0.33357801409964916,1.240131735093354,-0.18148620397404963
_2002_Anthony Peeler,2.51159441478352,-0.5220454257176449,-1.2363535061962185,0.25406757908855,0.2728716683835266,-0.5734313597538521,0.4273219066247944,0.6198848777011607,-0.5445538675361453,-0.74463707063665,0.48929214424165396,0.9099807877052161,-0.2510693199264889
_2002_Ron Mercer,2.4144890803361596,0.020210106158657818,0.20335263811858686,-0.20276471174179114,0.18346450395890743,-0.5215495686237317,0.029982194733170677,0.6764312990092836,-0.34020933200953,-0.2455069634247131,0.4028383893828067,0.8098490084288844,-0.08406149654190533
_2002_Kenny Anderson,2.943992460288168,0.10384133432595549,-0.6300681291196165,1.3880979706401684,-0.24931689837671367,-0.451495467478103,0.33075079985344025,0.4579187397336424,-0.5008540618917163,-0.0781145445532018,0.34754085767301734,1.0621032877966143,-0.44056072781178396
_2002_Metta World Peace,3.059632039540474,0.3588664888685379,-0.36244386375104376,0.4091193521949499,0.38060369626709595,-0.012903924791072727,0.6876516110423871,0.12972451704479643,-0.09193415211567568,0.012076215857352062,0.8306919502233601,1.5103355987679377,-0.860596266484737
_2002_Corey Maggette,2.626025205160603,0.2761593107920672,-0.35916803557533117,0.16148306263046316,0.6008351467682121,-0.7094525256600426,0.482663991544022,0.5396477380373175,-0.41269906861002326,-0.4347474812470988,0.8266357150389939,1.271421309105619,-0.12153291992808694
_2002_Tony Parker,2.7817794861565295,-0.2770551941408591,-0.7995705075853268,1.0984748344277844,0.04759132251544272,-0.45199288635999585,0.35144012498618615,0.28708922059747666,-0.22712359181266265,-0.4339959523614776,0.7465517908998103,0.9534752095355811,-0.08806833154800849
_2002_Jamaal Magloire,2.6358801115535266,2.113994994122977,-0.7435957379867058,0.5496019887775594,0.873464704416623,-1.0475483886156332,0.5444061909319454,0.3588364905588831,-0.5221023504738533,-0.7473660424824881,1.0126826659721995,1.2557511567624187,-0.25329206226937323
_2002_Zydrunas Ilgauskas,2.6075955571386733,1.643856896098058,0.06974987366703654,0.029337542688744937,0.777227954033585,-0.6264197190125651,0.04615928648023338,0.28644288406884627,-0.34811760101997724,-0.6762256515782988,0.7992455344755588,1.2455569071403776,-0.23835384500555126
_2002_Rasho Nesterovic,2.6133488769987143,1.8050477133503455,-1.300586470372337,0.6224480419082072,0.08766102543246447,-0.43967300622830136,0.30132763305351173,0.27043523583958284,-0.1700761932003877,-0.46893917758329884,0.4643226874983035,0.7757640392728608,0.009323208223447167
_2002_Mark Jackson,2.965079015914707,-0.29342779954932113,-0.2468863940605376,0.8732758992654457,-0.5279621647679658,-0.337299656894356,0.9092978767224509,1.0493224319931747,-0.6108798916812854,-1.1322753629033149,0.7513515129981837,0.9010507288584374,-0.17751547970505416
_2002_Trenton Hassell,2.3979815858213778,0.03677335994032921,-0.4651250256324904,-0.20652677369384953,-0.4303817767357941,-0.6245524716673567,0.5174897852168321,0.7514129855682405,-0.35537675942412206,-0.5339453278561113,0.685040031010188,0.9736663014014011,-0.14808936110386228
_2002_Lucious Harris,2.3458477704368184,0.09424789363582503,-0.9066888423588351,0.5949447662795179,0.759986135955603,-0.7857509194227354,0.2561914094237496,0.7013009630087229,-0.718047540110824,-0.4677415525443863,0.6559557100089085,0.8410208975857891,-0.4984480961619796
_2002_Brian Grant,2.803045371858015,1.5858920840790813,-0.6226906288659672,0.4141557704787821,-0.06951093060415964,-0.34100737318898633,-0.01234806214571935,0.798591105040702,-0.4124053464930502,-0.891125810708119,0.47319997150124155,1.39206931385243,-0.17014213142936183
_2002_Jumaine Jones,2.6012275266647444,0.8401922938421666,-0.9969074313184605,0.0032585649128822336,-0.14318618387272716,-0.13775386679716883,0.5669242645012065,0.664308401223988,-0.49541105554496984,-0.6862266514181945,0.6033711091277016,0.806371455752613,-0.46256146397251563
_2002_P.J. Brown,2.98203987413664,2.0264607843865825,-1.1321895843959484,0.46233641572395845,-0.030186814450674698,-0.29155024484442676,0.0979538129670613,0.8001355754648218,-0.6960273239094955,-0.8074283285266333,0.13460495149768856,1.3114827706681493,-0.3320943683127615
_2002_Moochie Norris,2.6677820909017775,-0.111677917732681,-0.09251463569491039,0.7200809164050308,-0.4457159598880918,-0.5100570371503483,0.22518017517762134,0.6572492559539737,-0.3490118926100361,-0.8308455389595677,0.7993278598089271,0.8927743035288563,-0.31620474319145764
_2002_Scottie Pippen,3.138134294186501,0.13919854375659263,-0.3912051864720715,1.0480034018996107,0.1351117041872335,0.07026198499458972,0.5689256363331144,0.468344828884261,-0.33679367820495465,-0.6430756276748061,0.6852917815890508,1.3452348553268936,-0.1859432342259332
_2002_Tim Hardaway,2.56529080095471,-1.052348951301858,-0.6777245194025677,0.4202404964176991,0.48382701174224496,-0.1884007568138835,0.7253490354589592,0.1979051671559651,-0.4594656806298429,-0.9668368568124088,0.5921483580841594,0.9796753468462558,-0.15130902004556765
_2002_Rick Fox,2.77973124222136,0.20420553018788418,-1.2320117007544942,0.8688711164428052,0.039566833488553624,-0.33552434379989926,0.4579166449537406,0.338421484990433,-0.6330049189257732,-0.6639472788991856,0.5182982967764447,1.353858347411599,0.04635631747967648
_2002_Eddie Griffin,2.4320666634249655,0.5206355391476309,-1.053031318934859,-0.5957792694130185,0.23940384493701403,0.20439531180998022,0.11312477156045565,0.5545200430950633,-0.4541354728295628,-0.9272705044398876,0.5621631210029896,0.7046585262270874,-0.22592100350905672
_2002_Bryon Russell,2.672321218708427,0.04341987776399698,-1.017606890304851,0.35205603422141635,0.2892679294828375,-0.15287532462903053,0.22421838336556993,0.295097889767254,-0.34455061974953916,-0.485945156211212,0.5825595992422543,1.5031247042428462,-0.13507115151640828
_2002_Eric Piatkowski,2.3134002300445697,-0.4135618865395268,-1.1363050701926636,0.034565971775384806,0.48610936710098873,-0.6534782971819854,0.6426571318639536,0.9342701115308625,-0.5086123156371264,-0.7288895832046373,0.6242292048692024,1.0688716001609075,-0.2611012924747146
_2002_Ben Wallace,3.4248132596469905,2.8896907769667366,-1.478688585895469,0.725269694693442,-0.3362703614716701,0.5569033560621632,0.6543308786145668,0.7146278589680929,-0.23265777175900318,-0.47553628493367817,0.2658165660353792,0.4829150885894441,-0.6212729461123127
_2002_Horace Grant,2.4405734524265044,1.3013255015238392,-1.1908874911036633,0.7142025601132354,0.18184677792174758,-0.6813949680003594,0.3852428957391052,0.7961886808511965,-0.4269570469782346,-0.4890476360984516,-0.0876517415693777,0.6948274564083038,-0.3592926678283738
_2002_Erick Strickland,2.3503068662189768,-0.4309027593483466,-0.8073417588643038,0.3450056580367721,0.35487817793786836,-0.45480730920222456,0.6379064205474219,0.30721419409524603,-0.8670529985172571,-0.7795236064773969,0.687263236211881,1.1593198176983555,-0.25414664411067656
_2002_George McCloud,2.4741692468312917,-0.10686609320745998,-0.08405377159006502,-0.020005319608636603,-0.16744692446966147,-0.2722683478914781,0.4048746030950151,0.2781778034096577,-0.44695967257837416,-0.7920893283990119,0.7526934629812219,1.3569965931456927,-0.12661086157369816
_2002_Todd MacCulloch,2.4380288375951342,1.764455992426148,-0.9481860508672876,0.7208870082413569,0.8095022719934354,-0.6788157601794992,0.6489670263076108,0.45976268190291525,-0.35734235634098754,-0.39390591304510836,0.2941281775236414,0.9507526676046072,-0.054089456276283504
_2002_DerMarr Johnson,2.357978890576793,-0.023807795971516502,-0.8673525518856054,-0.09474347373932174,0.23875987923565659,-0.2985355560394467,0.6348071749763903,0.2576542512546009,-0.5461118403157335,-0.5712410134353011,0.6790007405434495,1.2502669954693586,-0.19372309356568138
_2002_Tony Delk,2.3159691762965484,-0.2593936990030108,-0.8451853434232177,0.3304172352891887,0.6827030885469209,-0.212240206310073,0.4011113184638432,0.28417963809375757,-0.6798001360999899,-0.5577475104688623,0.27226193375255175,0.9043634583995518,-0.3973799904386499
_2002_Othella Harrington,2.2383248707229564,1.6014818542783968,-0.7567412041772972,0.3988748920351417,0.40173014820156977,-1.0453054671906414,0.3338781280609325,0.4739195480441909,-0.13854839052539814,-0.655741572415583,0.9289638863998451,1.2973319951691147,-0.21309030406414564
_2002_Aaron Williams,2.239147076440043,1.4961291075452485,-0.9664946737968623,0.7487956565335473,0.5726312573221309,-1.021718655861444,0.3980311675794154,0.34251590965585144,-0.3889566282520913,-0.57905037356618,0.7292430587374837,1.030625600613747,-0.17652571575118078
_2002_Rodney Buford,2.0811998915152734,0.39733860332397636,-0.37133967435103704,-0.20093249042482741,-0.0102575744425015,-0.5009649181309402,0.32818442607992465,0.7422324108208211,-0.4254762518580837,-0.3506455717675856,0.29433463401517196,0.7150123324990316,-0.25014702480724393
_2002_Jim Jackson,2.558143571521867,0.3126339128638336,-0.6469025216267859,0.4064383372888069,0.31918758004405495,-0.19375140813582925,0.1195873982731168,1.0175301338686806,-0.34148679979013713,-0.42044805969509663,0.7713701577071246,1.3184616974049503,0.003979233446330206
_2002_Aaron McKie,2.625952895766718,-0.11168809860560162,-0.5289276524703125,0.7689589619673306,0.7708701568533989,-0.18080489844645098,0.44508795400318024,0.8456071308082298,-0.24760861074650867,-0.4305672849951604,0.6447992436180832,1.0364630684364187,-0.27128926275315707
_2002_Toni Kukoc,2.487517789659339,-0.030152606327202264,-0.307262313643988,0.5205241132756354,0.4749669424219525,-0.23645253894455723,0.639906634228623,0.501140818229253,-0.3803681446680426,-0.6982832024469636,0.6914915346064237,0.9245439410624313,-0.17005352512635802
_2002_Devean George,2.393175331761255,0.28693198653667235,-1.5650279807821486,0.809951661717858,0.5164338453075593,-0.2527615119887051,0.2811338412127502,0.10039100984994442,-0.5856498055783134,-0.35110794129029727,0.6737705081587249,0.9733801087248412,-0.3495600230208942
_2002_Joe Johnson,2.212027518776571,0.09557162636488359,-0.8310808299759946,0.4980791920735317,0.017980070522423022,-0.48977000155262884,0.2759556564610635,0.6347890607053742,-0.5683891322101675,-0.5538199972507498,0.401547509918392,0.7451656630354734,-0.32313017615937956
